FAC_ID,FREQ,CALL,STATE,CITY,PWR_D,PWR_N,PWR_C,MODE,LAT,LON,STATUS,CALL_HIST,County,FIPS
68316,1450,KTZR,AZ,TUCSON,1000,1000,,,32.2012,-110.9473,LICEN,"KKPW, KFXX, KTZR, KWFM",Pima,04019
866,910,KOXR,CA,OXNARD,5000,1000,,,34.2828,-119.1276,LICEN,,Ventura,06111
5354,1220,WAYE,AL,BIRMINGHAM,1000,75,,,33.4771,-86.8833,LICEN,"WAYE, WTWG",Jefferson,01073
4699,1240,KLYQ,MT,HAMILTON,1000,1000,,,46.2596,-114.1651,LICEN,,Ravalli,30081
32382,1430,KRGI,NE,GRAND ISLAND,5000,21,,,40.8714,-98.2744,LICEN,,Hamilton,31081
10778,600,KSJB,ND,JAMESTOWN,5000,5000,,,46.8175,-98.7098,LICEN,,Stutsman,38093
1913,750,WBMD,MD,BALTIMORE,800,,,,39.3118,-76.4911,LICEN,,Baltimore,24005
54870,1400,WIDA,PR,CAROLINA,1000,1000,,,18.395,-65.9346,LICSL,WVOZ,Carolina,72031
65375,1570,KTGE,CA,SALINAS,5000,500,,,36.6605,-121.5424,LICEN,KXES,Monterey,06053
54559,1130,KRDU,CA,DINUBA,5000,6200,,,36.4841,-119.2668,LICEN,,Tulare,06107
73955,1410,WRTZ,VA,ROANOKE,5000,72,,,37.2799,-79.9911,LICEN,WRIS,Roanoke,51770
38899,810,WWOS,SC,WALTERBORO,5000,,,,33.1477,-80.5629,LICEN,WQIZ,Dorchester,45035
20374,1100,WSGI,TN,SPRINGFIELD,1000,,,,36.5167,-86.8917,LICEN,,Robertson,47147
41815,1300,WKCY,VA,HARRISONBURG,6400,5,,,38.464,-78.8067,LICEN,,Rockingham,51165
71284,1430,WCLT,OH,NEWARK,500,48,,,40.0339,-82.4021,LICEN,,Licking,39089
24952,1440,KUHL,CA,SANTA MARIA,5000,1000,,,34.9839,-120.4538,LICEN,"KUHL, KINF",Santa Barbara,06083
38442,1480,KSBQ,CA,SANTA MARIA,1000,61,,,34.9505,-120.4904,LICEN,KSEE,Santa Barbara,06083
34486,1240,KBUP,WA,OLYMPIA,1000,1000,,,47.0576,-122.9021,LICEN,KGY,Thurston,53067
20355,1300,KKOL,WA,SEATTLE,35000,3200,,,47.6551,-122.5196,LICEN,KMPS,Kitsap,53035
54874,1330,WWRV,NY,NEW YORK,10000,3800,,,40.8451,-74.0196,LICEN,"WEVD, WNYM",Bergen,34003
63861,1400,WAWO,GA,ALMA,1000,1000,,,31.5308,-82.4624,LICEN,"WULF, WAJQ",Bacon,13005
161314,1550,KKCL,CO,GOLDEN,990,350,,,39.8919,-105.2394,LICEN,"KGCQ, KDCO, KBUD",Jefferson,08059
37481,1000,WLNL,NY,HORSEHEADS,5000,,2500,,42.154,-76.8461,LICEN,WIQT,Chemung,36015
47087,1410,WZZA,AL,TUSCUMBIA,500,51,,,34.7081,-87.6931,LICEN,,Colbert,01033
26651,1550,KICS,NE,HASTINGS,500,27,,,40.5675,-98.3756,LICEN,"KICS, KMEM",Adams,31001
4680,1550,WUSP,NY,UTICA,1000,3,,,43.1134,-75.2566,LICEN,"WBVM, WUTQ",Oneida,36065
63818,570,KNRS,UT,SALT LAKE CITY,5000,5000,,,40.8191,-111.933,LICEN,"KLUB, KISN, KNRS, KACP",Salt Lake,49035
70737,1050,KLOH,MN,PIPESTONE,9380,432,,,43.9953,-96.345,LICEN,,Pipestone,27117
34473,1180,KGOL,TX,HUMBLE,50000,3000,,,30.1394,-95.2902,LICEN,KTUN,Montgomery,48339
823,800,KINY,AK,JUNEAU,10000,7600,,,58.3011,-134.4423,LICEN,,Juneau,02110
30839,950,KKSE,CO,PARKER,5000,5000,,,39.875,-104.9339,LICEN,"KIMN, KYGO, KKFN, KRWZ",Adams,08001
8476,1240,WTWA,GA,THOMSON,600,600,,,33.4724,-82.5171,LICEN,,McDuffie,13189
48744,1540,WADK,RI,NEWPORT,1000,,,,41.5037,-71.3114,LICEN,,Newport,44005
30122,860,KNUJ,MN,NEW ULM,1000,5,,,44.2861,-94.4308,LICEN,,Brown,27015
16783,1450,WKEU,GA,GRIFFIN,1000,1000,,,33.2401,-84.2485,LICEN,,Spalding,13255
22916,1570,WFUR,MI,GRAND RAPIDS,1000,307,,,42.9539,-85.6978,LICEN,,Kent,26081
73275,920,WMOK,IL,METROPOLIS,,750,,,37.1489,-88.6362,LICEN,,Massac,17127
22029,1460,WRKB,NC,KANNAPOLIS,2000,194,,,35.4874,-80.6048,LICEN,,Cabarrus,37025
41333,1470,WQXL,SC,COLUMBIA,11000,100,,,33.9596,-81.0409,LICEN,,Lexington,45063
53665,590,WWLX,TN,LORETTO,600,133,,,35.2034,-87.3275,LICEN,,Lawrence,47099
54480,760,WORA,PR,MAYAGUEZ,5000,5000,,,18.1897,-67.1574,LICEN,,Mayagüez,72097
2319,800,WPJM,SC,GREER,1000,500,,,34.9359,-82.1934,LICEN,WEAB,Spartanburg,45083
66139,1280,WJAY,SC,MULLINS,4200,270,,,34.1918,-79.3151,LICEN,,Marion,45067
16418,1420,WLIS,CT,OLD SAYBROOK,5000,500,,,41.3273,-72.3887,LICEN,,Middlesex,09007
54703,1590,WALG,GA,ALBANY,3300,40,,,31.621,-84.153,LICEN,,Dougherty,13095
11270,610,KFNZ,MO,KANSAS CITY,5000,5000,,,38.9842,-94.6286,LICEN,"WDAF, KCSP",Johnson,20091
67655,1150,KSEN,MT,SHELBY,10000,5000,,,48.4811,-111.8848,LICEN,,Toole,30101
19841,980,KWSW,CA,EUREKA,5000,500,,,40.8004,-124.1287,LICEN,"KINS, KWSW, KEJY",Humboldt,06023
74096,620,WTMJ,WI,MILWAUKEE,50000,10000,,,42.7078,-88.0659,LICEN,,Racine,55101
49801,1240,WOBT,WI,RHINELANDER,950,1000,,,45.6283,-89.394,LICEN,,Oneida,55085
13568,630,KTRW,WA,OPPORTUNITY,530,53,,,47.6085,-117.3747,LICEN,"KKPL, KHDL, KXLI",Spokane,53063
7900,680,WISR,PA,BUTLER,250,50,,,40.8776,-79.9023,LICEN,,Butler,42019
68831,1600,WTZQ,NC,HENDERSONVILLE,5000,30,,,35.3148,-82.4326,LICEN,WHVL,Henderson,37089
22667,1300,WLMZ,PA,WEST HAZLETON,5000,500,,,40.9406,-76.0016,LICEN,"WYLV, WWKC, WXPX, WILP, WOGY, WKZN, WODS",Luzerne,42079
42076,1390,WLCM,MI,HOLT,,4500,,,42.552,-84.5514,LICEN,"WNLF, WNNY",Ingham,26065
25445,670,WSCR,IL,CHICAGO,50000,50000,,,42.0421,-87.8672,LICEN,WMAQ,Cook,17031
72890,880,WIJR,IL,HIGHLAND,1700,160,,,38.7564,-89.6551,LICEN,"WINU, WCBW",Madison,17119
26611,1330,WFNN,PA,ERIE,5000,5000,,,41.9923,-80.0287,LICEN,"WEYZ, WFLP, WFNN, WFGO",Erie,42049
27124,1450,KNHD,AR,CAMDEN,1000,1000,,,33.5637,-92.8438,LICEN,"KJWH, KOSG",Ouachita,05103
42068,1450,WRLL,IL,CICERO,1000,1000,,,41.8325,-87.7056,LICEN,"WXOL, WVON",Cook,17031
18048,870,WHCU,NY,ITHACA,,1000,,,42.3631,-76.6058,LICEN,,Tompkins,36109
52043,1320,WRJW,MS,PICAYUNE,5000,75,,,30.5185,-89.6448,LICEN,,Pearl River,28109
29119,640,WOI,IA,AMES,5000,1000,,,41.9928,-93.6911,LICEN,,Story,19169
36765,1260,WZBO,NC,EDENTON,1000,34,,,36.0796,-76.5997,LICEN,WCDJ,Chowan,37041
67054,1410,WCMT,TN,MARTIN,700,58,,,36.3626,-88.8492,LICEN,,Weakley,47183
14672,1490,WWNB,NC,NEW BERN,1000,1000,,,35.1332,-77.0652,LICEN,"WRNB, WLOJ",Craven,37049
55098,1570,WCLE,TN,CLEVELAND,5000,84,,,35.182,-84.8486,LICEN,,Bradley,47011
58938,570,KUAI,HI,ELEELE,1000,1000,,,21.9888,-159.4031,LICEN,"KIVM, KIPO, KQNG",Kauai,15007
62297,770,KATL,MT,MILES CITY,10000,1000,,,46.3961,-105.7794,LICEN,,Custer,30017
67196,1240,WJMC,WI,RICE LAKE,1000,1000,,,45.5086,-91.7741,LICEN,,Barron,55005
73962,1490,WRMT,NC,ROCKY MOUNT,1000,1000,,,35.9327,-77.83,LICEN,,Nash,37127
59757,730,WAZL,PA,NANTICOKE,1000,12,,,41.2195,-75.9908,LICEN,"WNAK, WZMF, WGMF",Luzerne,42079
12572,1330,WRAA,VA,LURAY,1000,26,,,38.6596,-78.4908,LICEN,,Page,51139
67763,1450,WTSA,VT,BRATTLEBORO,1000,1000,,,42.8704,-72.5592,LICEN,"WTSA, WMMJ",Windham,50025
58272,1490,KRUS,LA,RUSTON,1000,1000,,,32.5135,-92.6657,LICEN,,Lincoln,22061
31435,1500,WMJL,KY,MARION,175,,,,37.3378,-88.0675,LICEN,,Crittenden,21055
25039,1410,WING,OH,DAYTON,5000,5000,,,39.6823,-84.1591,LICEN,WSMK,Montgomery,39113
53134,1360,WPPA,PA,POTTSVILLE,3000,22,,,40.699,-76.1949,LICEN,,Schuylkill,42107
36720,1410,WPCC,SC,CLINTON,1000,100,,,34.4451,-81.8898,LICEN,,Laurens,45059
14709,1570,KVTK,SD,VERMILLION,500,53,,,42.9225,-97.0662,LICEN,"KVRA, KOSZ",Clay,46027
71096,970,WATH,OH,ATHENS,1000,26,,,39.3445,-82.1057,LICEN,,Athens,39009
48308,1290,WPVD,RI,PROVIDENCE,400,16,,,41.8564,-71.4451,LICEN,"WICE, WRCP, WRNI, WRPA, WPPB",Providence,44007
66253,1290,KIVY,TX,CROCKETT,2500,175,,,31.3057,-95.4519,LICEN,,Houston,48225
54371,1340,WMON,WV,MONTGOMERY,1000,1000,,,38.1773,-81.314,LICSL,,Fayette,54019
51879,1450,KBUN,MN,BEMIDJI,1000,1000,,,47.4655,-94.9058,LICEN,,Beltrami,27007
55413,1230,KLXR,CA,REDDING,1000,1000,,,40.5537,-122.3825,LICEN,"KRDG, KPAK",Shasta,06089
54572,1290,KAZA,CA,GILROY,1500,19,,,36.9636,-121.4905,LICEN,,San Benito,06069
51982,740,WYGM,FL,ORLANDO,50000,50000,,,28.4817,-81.6618,LICEN,"WKIS, WWNZ, WQTM",Lake,12069
30837,790,WAXY,FL,SOUTH MIAMI,5000,5000,,,25.7571,-80.6392,LICEN,"WNWS, WMRZ",Miami-Dade,12086
53303,980,WPRE,WI,PRAIRIE DU CHIEN,1000,30,,,43.0608,-91.1574,LICEN,,Crawford,55023
4341,1040,WURN,FL,MIAMI,50000,5000,,,25.8432,-80.4198,LICEN,"WKAO, WYFX, WJNA, WJNO, WJNO, WBZT, WJNA, WLVJ",Miami-Dade,12086
15323,1230,WKBO,PA,HARRISBURG,480,480,,,40.2812,-76.868,LICEN,,Dauphin,42043
19838,1260,WCHV,VA,CHARLOTTESVILLE,800,,,,38.1149,-78.4551,LICEN,,Albemarle,51003
27713,1360,WQVN,FL,NORTH MIAMI,9300,400,,,25.8398,-80.1895,LICEN,WKAT,Miami-Dade,12086
52241,1150,WMNY,PA,NEW KENSINGTON,1000,70,,,40.5734,-79.7826,LICEN,"WKPA, WGBN",Allegheny,42003
17266,1460,WMBA,PA,AMBRIDGE,120,110,,,40.5856,-80.2028,LICEN,"WMBA, WBTB",Allegheny,42003
4028,1510,WPGR,PA,MONROEVILLE,5000,1,2500,,40.4703,-79.8509,LICEN,"WXVX, WNVU, WXVX",Allegheny,42003
64610,930,WDLX,NC,WASHINGTON,5000,1000,,,35.5268,-77.0749,LICEN,"WITN, WRRF",Beaufort,37013
160030,1060,KFOY,NV,SPARKS,5000,500,,,39.5735,-119.8477,LICEN,,Washoe,32031
25131,1260,WEKZ,WI,MONROE,1000,19,,,42.5944,-89.5929,LICEN,,Green,55045
25866,1340,WNBH,MA,NEW BEDFORD,1000,960,,,41.6415,-70.9589,LICEN,,Bristol,25005
49209,1410,WDOE,NY,DUNKIRK,1000,31,,,42.4637,-79.3556,LICEN,,Chautauqua,36013
20378,1450,WNBY,MI,NEWBERRY,1000,1000,,,46.3133,-85.5107,LICEN,,Luce,26095
20826,1170,WCTF,CT,VERNON,1000,,500,,41.8687,-72.484,LICSL,WRTT,Tolland,09013
161424,1380,KVSM,CA,SANTA MARIA,650,500,,,34.98,-120.4543,LICEN,,Santa Barbara,06083
12465,930,WHLM,PA,BLOOMSBURG,2000,18,,,41.0168,-76.4619,LICEN,WCNR,Columbia,42037
72134,1010,WXKG,GA,ATLANTA,50000,78,45000,,33.6987,-84.2896,LICEN,"WGUN, WTZA, WKXG",DeKalb,13089
64342,1230,KPRL,CA,PASO ROBLES,1000,1000,,,35.6561,-120.6857,LICEN,,San Luis Obispo,06079
5882,1590,WARV,RI,WARWICK,8000,5000,,,41.7279,-71.4623,LICEN,,Kent,44003
12031,1590,KLFE,WA,SEATTLE,20000,5000,,,47.6551,-122.5196,LICEN,"KQUL, KZOK, KPOZ",Kitsap,53035
6475,890,WAMG,MA,DEDHAM,25000,6000,,,42.2473,-71.4248,LICEN,"WBMA, WBPS",Middlesex,25017
48541,1150,WNLR,VA,CHURCHVILLE,2500,35,,,38.211,-79.1311,LICEN,WABH,Augusta,51015
10452,1420,WBSM,MA,NEW BEDFORD,5000,1000,,,41.6507,-70.9156,LICEN,,Bristol,25005
59610,1240,WOMT,WI,MANITOWOC,992,992,,,44.1253,-87.6281,LICEN,,Manitowoc,55071
58396,600,WREC,TN,MEMPHIS,5000,5000,,,35.1948,-90.0101,LICEN,,Shelby,47157
53106,890,WKNV,VA,FAIRLAWN,10000,,,,37.1321,-80.6184,LICEN,"WGHK, WCQR",Pulaski,51155
6542,1480,WBBP,TN,MEMPHIS,5000,41,,,35.0551,-90.0876,LICEN,"WBBP, WNNP",Shelby,47157
46983,710,KEEL,LA,SHREVEPORT,50000,5000,,,32.6818,-93.8596,LICEN,,Caddo,22017
59969,1130,WDFN,MI,DETROIT,50000,10000,,,42.1109,-83.1977,LICEN,"WCXI, WWWW",Wayne,26163
42081,1500,WLQV,MI,DETROIT,50000,10000,,,42.2311,-83.1994,LICEN,"WLQV, WCZY",Wayne,26163
50166,1570,WOKC,FL,OKEECHOBEE,800,12,,,27.2162,-80.8114,LICEN,,Okeechobee,12093
40182,1240,WDNE,WV,ELKINS,1000,1000,,,38.9234,-79.8623,LICEN,,Randolph,54083
24822,1270,KAJO,OR,GRANTS PASS,10000,48,,,42.4376,-123.3587,LICEN,,Josephine,41033
41995,1340,WKRM,TN,COLUMBIA,1000,1000,,,35.6106,-87.0561,LICEN,,Maury,47119
57375,1480,KNGO,TX,DALLAS,50000,1900,,,32.6618,-96.6575,LICEN,"KDBN, KCMZ, KMRT, KDXX, KHCK, KNIT, KBXD",Dallas,48113
62330,560,KMON,MT,GREAT FALLS,5000,5000,,,47.4247,-111.2897,LICEN,,Cascade,30013
506,1600,WZZW,WV,MILTON,5000,26,,,38.4295,-82.1057,LICEN,WNST,Cabell,54011
3540,880,WMDB,TN,NASHVILLE,2500,2,,,36.212,-86.8192,LICEN,"WMDB, WNVL, WNSG",Davidson,47037
2807,900,WDLS,WI,WISCONSIN DELLS,1000,220,,,43.6381,-89.7215,LICEN,"WDLS, WIBU",Columbia,55021
33667,1050,KBLE,WA,SEATTLE,5000,440,,,47.5634,-122.361,LICEN,,King,53033
13630,1120,WPRX,CT,BRISTOL,1000,500,,,41.6582,-72.9471,LICEN,WBIS,Hartford,09003
57845,1370,WXCT,TN,CHATTANOOGA,5000,5000,,,35.0406,-85.3394,LICEN,WDEF,Hamilton,47065
71167,1390,WFIW,IL,FAIRFIELD,710,58,,,38.3795,-88.3259,LICEN,,Wayne,17191
68641,1400,WDTK,MI,DETROIT,1000,1000,,,42.4061,-83.1121,LICEN,"WJLB, WMZK, WQBH",Wayne,26163
52522,1470,WVOL,TN,BERRY HILL,5000,1000,,,36.2003,-86.7797,LICEN,,Davidson,47037
11752,1540,KXPA,WA,BELLEVUE,5000,5000,,,47.5911,-122.1843,LICEN,"KJZZ, KLSY, KBLV, KBLV",King,53033
48310,1570,WISP,PA,DOYLESTOWN,5000,900,,,40.3262,-75.1607,LICEN,WBUX,Bucks,42017
2863,1450,WOLY,NY,OLEAN,1000,1000,,,42.0762,-78.4737,LICEN,WHDL,Cattaraugus,36009
53386,1540,WPKC,NH,EXETER,5000,,,,42.9898,-70.9367,LICEN,"WKXR, WMYF, WGIP, WXEX",Rockingham,33015
21743,1230,WKWL,AL,FLORALA,1000,1000,,,31.0057,-86.3313,LICEN,,Covington,01039
58352,1150,WLOC,KY,MUNFORDVILLE,1000,61,,,37.2692,-85.9155,LICEN,,Hart,21099
7336,1340,KLID,MO,POPLAR BLUFF,1000,1000,,,36.7676,-90.3698,LICEN,,Butler,29023
49612,700,KBYR,AK,ANCHORAGE,10000,10000,,,61.2064,-149.9244,LICEN,,Anchorage,02020
15329,810,WGY,NY,SCHENECTADY,50000,50000,,,42.7923,-74.0118,LICEN,"WGY, WRVE",Schenectady,36093
30114,1300,KGLO,IA,MASON CITY,5000,5000,,,43.0536,-93.2049,LICEN,,Cerro Gordo,19033
35124,1320,KGDC,WA,WALLA WALLA,1000,66,,,46.0235,-118.3558,LICEN,"KAFR, KSMX",Walla Walla,53071
71317,1410,WYIS,GA,MCRAE,1000,,,,32.0571,-82.8654,LICEN,WDAX,Telfair,13271
65467,1450,WPSE,PA,ERIE,1000,770,,,42.1364,-80.0401,LICEN,"WWGO, WEYZ",Erie,42049
37471,1580,WJXO,FL,CHATTAHOOCHEE,10000,,,,30.6707,-84.8355,LICEN,"WSBP, WENO, WTCL",Gadsden,12039
15877,1190,WAMT,FL,PINE CASTLE SKY LAKE,4700,230,,,28.4669,-81.3745,LICEN,"WREM, WWLD, WAJL, WIXL",Orange,12095
17381,1190,WNWC,WI,SUN PRAIRIE,4800,21,,,43.16,-89.2154,LICEN,"WERU, WMAD",Dane,55025
87164,1680,WOKB,FL,WINTER GARDEN,10000,1000,,,28.5692,-81.5187,LICEN,"WTIR, WLAA",Orange,12095
64431,920,WTCW,KY,WHITESBURG,4200,43,,,37.1462,-82.7668,LICEN,,Letcher,21133
9409,1590,WGGO,NY,SALAMANCA,5000,14,,,42.1734,-78.685,LICEN,,Cattaraugus,36009
59803,1270,KSCB,KS,LIBERAL,5000,25,,,37.0595,-100.9018,LICEN,,Seward,20175
129524,1480,WTOX,VA,BENSLEY,1000,10,,,37.5004,-77.4561,LICEN,,Richmond,51760
160891,1520,KKXA,WA,SNOHOMISH,50000,50000,,,47.8754,-122.079,LICEN,,Snohomish,53061
54811,1550,KMAD,OK,MADILL,250,90,,,34.1068,-96.7753,LICEN,,Marshall,40095
67065,920,KQBU,TX,EL PASO,1000,360,,,31.7359,-106.3739,LICEN,"KYSR, KDXX, KBNA, KZMR, KAJZ, KBNA, KLTO, KBNA",El Paso,48141
58832,1090,WSOL,PR,SAN GERMAN,250,730,,,18.0769,-67.0213,LICEN,WBOZ,San Germán,72125
38379,1400,KBAM,WA,LONGVIEW,1000,1000,,,46.149,-122.9759,LICEN,KEDO,Cowlitz,53015
67269,1580,WWDN,VA,DANVILLE,1000,,,,36.5676,-79.3803,LICEN,WILA,Danville,51590
87182,1620,KOZN,NE,BELLEVUE,10000,1000,,,41.1892,-96.0056,LICEN,KAZP,Sarpy,31153
52806,960,WEAV,NY,PLATTSBURGH,5000,5000,,,44.5742,-73.4479,LICEN,,Clinton,36019
37816,1340,KPRK,MT,LIVINGSTON,1000,1000,,,45.6724,-110.5399,LICEN,,Park,30067
6606,1400,KJYE,CO,DELTA,1000,1000,,,38.7605,-108.0918,LICEN,"KDTA, KPLG, KDTA",Delta,08029
31065,1590,KGAS,TX,CARTHAGE,2500,128,,,32.1535,-94.3146,LICEN,,Panola,48365
34471,810,KSFO,CA,SAN FRANCISCO,50000,50000,,,37.5263,-122.1016,LICEN,KGO,Alameda,06001
37000,1340,KDLM,MN,DETROIT LAKES,1000,1000,,,46.8372,-95.8384,LICEN,,Becker,27005
53635,1400,WLTN,NH,LITTLETON,1000,1000,,,44.3131,-71.7684,LICEN,,Grafton,33009
17303,770,KCBI,TX,GARLAND,10000,1000,,,33.0329,-96.5756,LICSL,"KPBC, KAAM",Collin,48085
43740,1350,WHIP,NC,MOORESVILLE,1000,70,,,35.6082,-80.8289,LICEN,,Iredell,37097
7044,1360,WGJK,GA,ROME,500,47,,,34.2692,-85.183,LICEN,"WIYN, WRJY, WTSH",Floyd,13115
26314,840,WRYM,CT,NEW BRITAIN,1000,125,,,41.6862,-72.7292,LICEN,,Hartford,09003
2399,1350,KPWK,CA,SAN BERNARDINO,5000,600,,,34.0936,-117.3001,LICEN,"KCKC, KEWS, KTDD, KUBE",San Bernardino,06071
13649,790,WRMS,IL,BEARDSTOWN,500,55,,,40.0031,-90.3976,LICEN,,Cass,17017
37210,850,KHLO,HI,HILO,5000,5000,,,19.6936,-155.0487,LICEN,,Hawaii,15001
57472,1310,WJUS,AL,MARION,5000,33,,,32.636,-87.3022,LICEN,WAJO,Perry,01105
39523,1490,KRUI,NM,RUIDOSO DOWNS,1000,1000,,,33.3215,-105.5905,LICEN,KOAW,Lincoln,35027
87111,1680,WTTM,NJ,LINDENWOLD,10000,1000,,,39.8878,-75.0011,LICEN,WAXK,Camden,34007
56520,680,WHBE,KY,NEWBURG,1000,450,,,38.092,-85.6822,LICEN,"WJYL, WLSY, WXKN, WNAI, WJIE, WDRD",Jefferson,21111
48723,680,KKYX,TX,SAN ANTONIO,50000,10000,,,29.5011,-98.832,LICEN,,Medina,48325
25021,740,WMBG,VA,WILLIAMSBURG,500,7,,,37.2818,-76.7966,LICEN,"WMBG, WQSF",James City,51095
52906,1180,WGUE,AR,TURRELL,5000,26,3500,,35.142,-90.1351,LICEN,"WWEE, WPLX, KXIQ, WUMY",Crittenden,05035
12136,1450,WCPR,PR,COAMO,1000,1000,,,18.0894,-66.3705,LICEN,,Coamo,72043
55188,1490,KRTN,NM,RATON,1000,1000,,,36.8867,-104.4436,LICEN,,Colfax,35007
29726,1070,KILR,IA,ESTHERVILLE,250,48,,,43.4291,-94.8233,LICEN,,Emmet,19063
11217,1260,KBSZ,AZ,APACHE JUNCTION,4500,50,,,33.3823,-111.5365,LICEN,"KUUK, KCIW, KTIM",Pinal,04021
33542,940,KTFS,TX,TEXARKANA,2500,11,,,33.4079,-94.046,LICEN,"KADO, KTWN, KTFS, KCMC",Bowie,48037
56566,1250,WGHB,NC,FARMVILLE,5000,2500,,,35.6049,-77.5744,LICEN,WFAG,Pitt,37147
31170,730,WJYM,OH,BOWLING GREEN,1000,359,,,41.5326,-83.5652,LICEN,,Wood,39173
8993,1560,WKDO,KY,LIBERTY,1000,,,,37.3062,-84.9172,LICEN,,Casey,21045
10824,540,WAUK,WI,JACKSON,400,400,,,43.3333,-88.1531,LICEN,"WYLO, WZER, WYLO, WRRD, WYLO, WRRD",Washington,55131
4040,960,KNDN,NM,FARMINGTON,5000,163,,,36.73,-108.2304,LICEN,KWYK,San Juan,35045
74476,1340,KACH,ID,PRESTON,1000,1000,,,42.1244,-111.8466,LICEN,,Franklin,16041
55492,1230,KAAA,AZ,KINGMAN,1000,1000,,,35.1636,-114.0708,LICEN,,Mohave,04015
71098,1300,WBSA,AL,BOAZ,1000,37,,,34.214,-86.1527,LICEN,,Marshall,01095
12670,1450,KATE,MN,ALBERT LEA,1000,1000,,,43.6333,-93.3711,LICEN,,Freeborn,27047
47283,780,WCKB,NC,DUNN,7000,1,,,35.2835,-78.5967,LICEN,,Harnett,37085
70466,1320,KRLW,AR,WALNUT RIDGE,1000,152,,,36.0662,-90.9401,LICSL,,Lawrence,05075
60497,1490,KOVC,ND,VALLEY CITY,1000,1000,,,46.9133,-98.0176,LICEN,,Barnes,38003
25011,920,WNJE,NJ,TRENTON,1400,1000,,,40.2554,-74.8618,LICEN,"WTTM, WCHR, WPHY, WNJE, WCHR",Bucks,42017
73397,1090,WCAR,MI,LIVONIA,250,500,,,42.3295,-83.3619,LICEN,WIID,Wayne,26163
73697,1120,WSME,NC,CAMP LEJEUNE,6000,,4200,,34.7177,-77.2822,LICEN,"WBQZ, WJIK, WWOF, WCTJ, WWJV, WSMO",Onslow,37133
39692,1370,KWRM,CA,CORONA,1100,240,,,33.9693,-117.6346,LICEN,,San Bernardino,06071
42091,1500,WPMB,IL,VANDALIA,250,2,,,38.9578,-89.1228,LICEN,,Fayette,17051
11933,960,WELI,CT,NEW HAVEN,5000,,,,42.3706,-72.9371,LICEN,,Hampshire,25015
60474,1240,WDCJ,VA,PETERSBURG,1000,1000,,,37.2337,-77.3764,LICEN,"WSSV, WPLZ, WGCV, WROU, WTPS",Petersburg,51730
60496,1340,KVBR,MN,BRAINERD,1000,1000,,,46.348,-94.1819,LICEN,"KVBR, KQBR",Crow Wing,27035
33276,1380,KHWK,MN,WINONA,2200,28,,,44.0337,-91.6053,LICEN,KAGE,Winona,27169
51961,1500,KBRN,TX,BOERNE,250,,,,29.8124,-98.7284,LICEN,"KNCI, KYCS",Kendall,48259
44023,800,WBHP,AL,DECATUR,1000,215,,,34.5987,-87.0067,LICEN,WHOS,Morgan,01103
59709,1390,WPLY,VA,LYNCHBURG,4700,34,,,37.4646,-79.1223,LICEN,"WVZN, WKPA, WPLI",Amherst,51009
2872,1520,WSVX,IN,SHELBYVILLE,260,4,,,39.5581,-85.7702,LICEN,"WSVL, WOOO, WKWH",Shelby,18145
22883,650,KSTE,CA,RANCHO CORDOVA,21400,920,,,38.4796,-121.2783,LICEN,"KMCE, KRDX",Sacramento,06067
41256,900,WGHM,NH,NASHUA,910,60,,,42.7595,-71.4764,LICEN,"WMVU, WOTW, WSNH, WGAM",Hillsborough,33011
20930,1210,KRPU,CA,ROCKLIN,5000,,,,38.4627,-121.1313,LICEN,"KFRP, KEBR",Sacramento,06067
8387,1490,KZZZ,AZ,BULLHEAD CITY,1000,1000,,,35.1689,-114.6386,LICEN,KBAS,Clark,32003
65672,1400,WCCY,MI,HOUGHTON,1000,1000,,,47.1349,-88.5648,LICEN,WHDF,Houghton,26061
21201,1460,WIXN,IL,DIXON,1000,23,,,41.8273,-89.4865,LICEN,,Lee,17103
21391,670,WWFE,FL,MIAMI,50000,1000,,,25.8579,-80.4809,LICEN,WCBJ,Miami-Dade,12086
51661,930,WPAT,NJ,PATERSON,5000,5000,,,40.8498,-74.1826,LICEN,,Passaic,34031
31880,1210,WDAO,OH,DAYTON,1000,,,,39.7267,-84.2063,LICEN,WAVI,Montgomery,39113
32996,1470,KELA,WA,CENTRALIA-CHEHALIS,5000,1000,,,46.6962,-122.9576,LICEN,,Lewis,53041
51418,1230,KGRO,TX,PAMPA,1000,1000,,,35.5776,-100.9526,LICEN,,Gray,48179
15327,1490,WNTJ,PA,JOHNSTOWN,1000,1000,,,40.3237,-78.8967,LICEN,"WJNL, WKQS, WNTJ, WSPO, WPRR",Cambria,42021
27030,1250,WSSP,WI,MILWAUKEE,5000,5000,,,42.9461,-88.0609,LICEN,WEMP,Milwaukee,55079
23254,1270,WTSN,NH,DOVER,5000,5000,,,43.1837,-70.8534,LICEN,,Strafford,33017
33697,1340,KDTD,KS,KANSAS CITY,1000,1000,,,39.1139,-94.6794,LICEN,"KCKM, KFKF, KNHN, KFEZ, KCKN",Wyandotte,20209
73149,1340,WJRI,NC,LENOIR,1000,1000,,,35.8943,-81.5581,LICEN,,Caldwell,37027
71631,900,KREH,TX,PECAN GROVE,5000,10,,,29.6441,-96.0964,LICEN,"KREH, KICR",Austin,48015
10118,1600,WUNR,MA,BROOKLINE,20000,20000,,,42.289,-71.1887,LICEN,,Middlesex,25017
